fecha	titular	fuente	categoria
2018-11-22 17:00:30-03	Ahora se podrá acreditar el dinero en la SUBE directo con el celular	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-22 13:42:27-03	Los cambios en las notificaciones de WhatsApp que le pueden generar un dolor de cabeza a los usuarios	TN	Ciencia y Tecnologia
2018-11-22 15:22:52-03	"Italia: encontraron un Sol ""gemelo"" y creen que podría existir otro planeta Tierra"	Minutouno.com	Ciencia y Tecnologia
2018-11-21 21:39:30-03	El enigma del agua que intriga a los científicos: el planeta se está “tragando” los océanos	Contexto	Ciencia y Tecnologia
2018-11-21 21:28:53-03	Aseguran que 500 mil usuarios Android fueron infectados a través de Google Play	Ambito.com	Ciencia y Tecnologia
2018-11-22 13:26:35-03	Así funciona la cámara más potente del mundo que retratará la Vía Láctea	Clarín.com	Ciencia y Tecnologia
2018-11-21 15:43:30-03	Con el iPhone X, Apple ya impone un nuevo diseño de celulares	Clarín.com	Ciencia y Tecnologia
2018-11-21 11:52:45-03	¡Truco de WhatsApp!: almacén para tener todo a mano	MDZ Online	Ciencia y Tecnologia
2018-11-21 14:53:07-03	Google Maps capta a mujer caminando con 'brasier' en mano, frente a la policía [FOTOS]	LaRepública.pe	Ciencia y Tecnologia
2018-11-22 15:03:03-03	WhatsApp: los nuevos stickers de Álvaro Uribe que son la sensación	Colombia.com	Ciencia y Tecnologia
2018-11-22 20:41:00-03	¿Laurita Fernández es celosa? ¡No te pierdas este sincericidio!	El Intransigente	Entretenimiento
2018-11-22 18:48:00-03	"Susana Giménez, sobre Cristina Kirchner: ""No puede ser presidenta ni de un club de rugby"""	LA NACION (Argentina.)	Entretenimiento
2018-11-22 19:18:29-03	Ganaron el concurso del diseño para la próxima Fiesta de la Vendimia pero era un plagio	TN	Entretenimiento
2018-11-22 11:55:53-03	Sol Pérez habló tras su tremendo exabrupto al aire: “Me parece de cuarta que digan tonterías”	El Trece	Entretenimiento
2018-11-22 14:48:11-03	Marcelo Tinelli se cansó y lanzó un ultimátum	Sin Mordaza	Entretenimiento
2018-11-22 12:14:45-03	La foto de Lali Espósito y Peter Lanzani juntos y el pícaro comentario de Nico Vázquez	Ratingcero.com	Entretenimiento
2018-11-22 14:43:24-03	¿Por qué Maluma se aleja de los escenarios?	Clarín.com	Entretenimiento
2018-11-22 17:34:00-03	Chechu Rolle, irreconocible a 12 años de su paso por “Cuestión de peso”	Aire de Santa Fe	Entretenimiento
2018-11-22 17:51:19-03	Baby Etchecopar habló del video de su pelea con Roberto Navarro	La Voz del Interior	Entretenimiento
2018-11-22 12:55:27-03	"Mica Tinelli le puso los puntos a los ""haters"": ""Vivan sus vidas, mírense su propio ombligo"""	DiarioShow	Entretenimiento
2018-11-22 16:38:00-03	Ahora, por la escalera: el dólar minorista volvió a subir y se operó a $37,43 en la City	iprofesional.com	Economia
2018-11-22 13:38:34-03	Vaticinan que la Argentina se convertirá en la meca del e-commerce	Ambito.com	Economia
2018-11-22 16:10:00-03	Por primera vez, una automotriz alquilará en el país su propia flota de autos por horas o días	LA NACION (Argentina.)	Economia
2018-11-22 20:08:30-03	El Gobierno presiona a las petroleras para que bajen 10% el precio de las naftas	Clarín.com	Economia
2018-11-22 17:37:30-03	El Merval opera en baja en una rueda con escaso volumen de negocios	Ambito.com	Economia
2018-11-22 16:57:37-03	Apps de comida dan paso a restaurantes virtuales	Expansión	Economia
2018-11-22 15:07:16-03	Black Friday 2018: cómo aprovechar las ofertas de electrónica en Estados Unidos desde Argentina	Clarín.com	Economia
2018-11-21 19:34:01-03	Los precios mayoristas ya acumulan una suba de más del 70% en 2018	iprofesional.com	Economia
2018-11-22 08:50:18-03	Fin de una época: YPF comenzará a exportar GNL en 2019	La Voz del Interior	Economia
2018-11-22 19:00:50-03	La industria cayó casi 5% en octubre, según Ferreres	Ambito.com	Economia
2018-11-22 17:09:21-03	Las imágenes del tren que pasó a toda velocidad sobre una niña atrapada en las vías	Infobae.com	Internacional
2018-11-22 20:29:56-03	DESPUÉS DE 55 AÑOS: ¿Quién mató a JF Kennedy?	oncenoticias.hn	Internacional
2018-11-22 19:22:02-03	"Jesús los ama"", dijo John Chau antes de ser asesinado a flechazos por una tribu en Sentinel del Norte	LA NACION (Argentina.)	Internacional
2018-11-22 17:47:30-03	Trump aprueba el uso de fuerza letal y amenaza con cerrar la frontera con México	Clarín.com	Internacional
2018-11-22 16:51:00-03	Identifican a soldado cordobés caído en Malvinas: ya son 104	Cadena 3	Internacional
2018-11-21 16:13:35-03	Subastaron a una chica en Facebook a cambio de 500 vacas, dos autos y 10.000 dólares	Clarín.com	Internacional
2018-11-22 15:55:50-03	Subasta su virginidad y explica el polémico motivo	Clarín.com	Internacional
2018-11-22 16:15:30-03	Confirman que la británica May vendrá al G-20 y mantendrá una reunión con Macri	LA NACION (Argentina.)	Internacional
2018-11-22 09:26:38-03	Habló el papá del bebé presuntamente asesinado a patadas por una nena de 10 años: ""Es una criminal"	TN	Internacional
2018-11-22 19:34:14-03	El Reino Unido y la Unión Europea acuerdan cómo será su relación futura tras el Brexit	Clarín.com	Internacional
2018-11-22 16:56:00-03	Aprobaron la creación de la universidad de formación docente en Capital	Clarín.com	Nacional
2018-11-22 21:20:26-03	Descontrol en un boliche de Paraná: alentaban a las chicas a desnudarse a cambio de un vino espumante	Clarín.com	Nacional
2018-11-22 11:40:00-03	Alerta meteorológica en la Ciudad por fuertes tormentas y probable caída de granizo	LA NACION (Argentina.)	Nacional
2018-11-22 18:49:42-03	Investigan la muerte de un militante ligado a Grabois durante un intento de toma de tierras en La Matanza	LA NACION (Argentina.)	Nacional
2018-11-22 20:49:27-03	La Justicia busca a la mujer que estaba con el periodista que apareció muerto en un albergue transitorio	Infobae.com	Nacional
2018-11-22 17:57:45-03	Emilio Basavilbaso: “No hay bono para los jubilados”	Clarín.com	Nacional
2018-11-22 17:13:08-03	Feroz temporal en Santiago del Estero: se registraron vientos de más de 100km/h	Minutouno.com	Nacional
2018-11-22 14:01:49-03	Bancarios anunciaron un paro de 24 horas para este viernes en todo el país	Minutouno.com	Nacional
2018-11-22 20:40:15-03	La canasta básica de pobreza subió 7,5% en octubre y acumula 54,6% en un año	Clarín.com	Nacional
2018-11-22 19:04:09-03	Se aprobó el juicio político contra el juez Luis Carzoglio, que investiga a Pablo Moyano	Clarín.com	Nacional
2018-11-22 20:40:34-03	Clausuraron la Bombonera: “Había más gente de la indicada”, admitió Daniel Angelici	Clarín.com	Deportes
2018-11-22 18:02:19-03	Boca y una práctica multitudinaria	EL LITORAL	Deportes
2018-11-22 19:04:21-03	¿El 11 de River con Juanfer o Mora?	Olé	Deportes
2018-11-22 18:01:00-03	Serios incidentes en una de las entradas a la Bombonera	Total News Agency	Deportes
2018-11-22 18:26:15-03	“Bombonerazo”: Carlos Tevez rescató a un hincha que se metió al campo de juego y se ganó otra ovación	Clarín.com	Deportes
2018-11-22 21:10:58-03	"All Boys intentó deslindar responsabilidades por los graves incidentes en Floresta: ""La calle no es nuestra"""	Infobae.com	Deportes
2018-11-22 20:04:27-03	El polémico juez de línea que puso Boca y hace estallar a todo River	Diario de Cuyo	Deportes
2018-11-22 08:09:18-03	"La lapidaria frase de Maradona contra Scaloni: ""Vos podés ir al Mundial… de motociclismo"""	Infobae.com	Deportes
2018-11-22 06:01:10-03	En la previa del River-Boca, el Presidente tuvo fútbol en Olivos	Infobae.com	Deportes
2018-11-22 18:38:44-03	Escucharon a los hinchas	Olé	Deportes
2018-11-22 21:19:42-03	"Lo nuevo de Barreto: ""Las vacunas no nos curan, son parte de nuestra muerte"""	Diario de Cuyo	Salud
2018-11-22 10:09:49-03	Hospitales de Rosario adhieren a la campaña de prevención del cáncer de piel	Rosario3.com	Salud
2018-11-22 18:38:00-03	Últimos días para vacunarse contra el Sarampión y Rubéola	TiempoSur Diario Digital	Salud
2018-11-22 13:09:00-03	Ésta es la real diferencia que provoca tener una buena almohada en la cama	TN	Salud
2018-11-22 14:58:39-03	40 millones de diabéticos no tendrían acceso a la insulina para 2030	El Universal	Salud
2018-11-22 18:00:20-03	Comprobaron que implantes mamarios de silicona aumentan riesgo de padecer tres principales enfermedades	Infobae.com	Salud
2018-11-21 13:35:03-03	¿Se acaba la era de los antibióticos?	Crónica	Salud
2018-11-22 16:15:00-03	Estados Unidos y Canadá: piden no comer lechuga por una grave bacteria	La Pampa La Arena	Salud
2018-11-22 12:51:00-03	Se detectó un caso de rabia en un murciélago	En Línea Noticias	Salud
2018-11-22 09:14:55-03	Atentos con las dietas de verano: Mentirosas y peligrosas	AIM Digital	Salud
2018-11-22 17:00:30-03	Ahora se podrá acreditar el dinero en la SUBE directo con el celular	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-22 13:42:27-03	Los cambios en las notificaciones de WhatsApp que le pueden generar un dolor de cabeza a los usuarios	TN	Ciencia y Tecnologia
2018-11-22 15:22:52-03	"Italia: encontraron un Sol ""gemelo"" y creen que podría existir otro planeta Tierra"	Minutouno.com	Ciencia y Tecnologia
2018-11-21 21:39:30-03	El enigma del agua que intriga a los científicos: el planeta se está “tragando” los océanos	Contexto	Ciencia y Tecnologia
2018-11-21 21:28:53-03	Aseguran que 500 mil usuarios Android fueron infectados a través de Google Play	Ambito.com	Ciencia y Tecnologia
2018-11-21 06:52:00-03	Una fuente desconocida de calor geotérmico está derritiendo las capas de hielo de la Antártida	Gizmodo en Español	Ciencia y Tecnologia
2018-11-21 11:52:45-03	¡Truco de WhatsApp!: almacén para tener todo a mano	MDZ Online	Ciencia y Tecnologia
2018-11-21 14:53:07-03	Google Maps capta a mujer caminando con 'brasier' en mano, frente a la policía [FOTOS]	LaRepública.pe	Ciencia y Tecnologia
2018-11-22 17:04:46-03	Los tenis de Nike, inspirados en PlayStation, que vas a querer	Parentesis	Ciencia y Tecnologia
2018-11-22 20:30:18-03	¿Cómo conseguir los stickers de Álvaro Uribe y Gustavo Petro para WhatsApp?	Publimetro Colombia	Ciencia y Tecnologia
2018-11-22 20:58:58-03	Flor Vigna rompió el silencio y desmintió rotundamente a Laurita Fernández	Clarín.com	Entretenimiento
2018-11-22 18:44:27-03	Susana Giménez durísima contra Cristina Kirchner: “No puede ser Presidenta ni de un club de rugby”	Clarín.com	Entretenimiento
2018-11-22 19:18:29-03	Ganaron el concurso del diseño para la próxima Fiesta de la Vendimia pero era un plagio	TN	Entretenimiento
2018-11-21 19:15:51-03	"El tremendo exabrupto de Sol Pérez en vivo: ""Qué me importa esa foto del..."""	Infobae.com	Entretenimiento
2018-11-22 21:28:43-03	Con Beyoncé como protagonista, Disney lanzó el primer trailer de El Rey León	LA NACION (Argentina.)	Entretenimiento
2018-11-22 17:44:36-03	La furia de Tinelli: ¿le dio un ultimátum a Flor Peña y Laurita Fernández?	Los Andes (Mendoza)	Entretenimiento
2018-11-22 12:14:45-03	La foto de Lali Espósito y Peter Lanzani juntos y el pícaro comentario de Nico Vázquez	Ratingcero.com	Entretenimiento
2018-11-22 14:43:24-03	¿Por qué Maluma se aleja de los escenarios?	Clarín.com	Entretenimiento
2018-11-22 12:43:25-03	Escándalo: apareció el video de Roberto Navarro y Baby Etchecopar a las piñas	Diario Veloz	Entretenimiento
2018-11-22 12:55:27-03	"Mica Tinelli le puso los puntos a los ""haters"": ""Vivan sus vidas, mírense su propio ombligo"""	DiarioShow	Entretenimiento
2018-11-22 16:38:00-03	Ahora, por la escalera: el dólar minorista volvió a subir y se operó a $37,43 en la City	iprofesional.com	Economia
2018-11-22 20:08:30-03	El Gobierno presiona a las petroleras para que bajen 10% el precio de las naftas	Clarín.com	Economia
2018-11-22 20:55:54-03	Así es el Volt e1: el auto eléctrico diseñado y fabricado en Córdoba	LA NACION (Argentina.)	Economia
2018-11-22 16:10:00-03	Por primera vez, una automotriz alquilará en el país su propia flota de autos por horas o días	LA NACION (Argentina.)	Economia
2018-11-22 17:37:30-03	El Merval opera en baja en una rueda con escaso volumen de negocios	Ambito.com	Economia
2018-11-22 16:57:37-03	Apps de comida dan paso a restaurantes virtuales	Expansión	Economia
2018-11-21 19:34:01-03	Los precios mayoristas ya acumulan una suba de más del 70% en 2018	iprofesional.com	Economia
2018-11-22 08:50:18-03	Fin de una época: YPF comenzará a exportar GNL en 2019	La Voz del Interior	Economia
2018-11-22 15:07:16-03	Black Friday 2018: cómo aprovechar las ofertas de electrónica en Estados Unidos desde Argentina	Clarín.com	Economia
2018-11-22 13:07:13-03	Radiografía fintech: 133 empresas jóvenes que mezclan tecnología y finanzas ya mueven $5.800 millones	Infobae.com	Economia
2018-11-22 17:09:21-03	Las imágenes del tren que pasó a toda velocidad sobre una niña atrapada en las vías	Infobae.com	Internacional
2018-11-22 18:30:08-03	A 55 años de su asesinato, EE.UU. recordó al ex presidente John F. Kennedy	Télam	Internacional
2018-11-22 20:40:34-03	Clausuraron la Bombonera: “Había más gente de la indicada”, admitió Daniel Angelici	Clarín.com	Deportes
2018-11-22 20:27:01-03	VIDEO: Un hincha saltó al campo de juego y Carlos Tevez tuvo un gesto notable	Minutouno.com	Deportes
2018-11-22 18:02:19-03	Boca y una práctica multitudinaria	EL LITORAL	Deportes
2018-11-22 20:27:38-03	River: Gallardo probó con Quinteros y después con Mora	Los Andes (Mendoza)	Deportes
2018-11-22 21:11:15-03	"All Boys intentó deslindar responsabilidades por los graves incidentes en Floresta: ""La calle no es nuestra"""	Infobae.com	Deportes
2018-11-22 20:04:27-03	El polémico juez de línea que puso Boca y hace estallar a todo River	Diario de Cuyo	Deportes
2018-11-22 18:01:00-03	Serios incidentes en una de las entradas a la Bombonera	Total News Agency	Deportes
2018-11-21 04:39:27-03	El fabuloso negocio de la reventa de entradas en la Superfinal entre River y Boca: audios y video reveladores	Infobae.com	Deportes
2018-11-22 08:08:59-03	"La lapidaria frase de Maradona contra Scaloni: ""Vos podés ir al Mundial… de motociclismo"""	Infobae.com	Deportes
2018-11-22 08:36:06-03	Rigamonti no oculta la presión de Belgrano: Cada partido es una final	La Voz del Interior	Deportes
2018-11-22 21:19:42-03	"Lo nuevo de Barreto: ""Las vacunas no nos curan, son parte de nuestra muerte"""	Diario de Cuyo	Salud
2018-11-22 10:09:49-03	Hospitales de Rosario adhieren a la campaña de prevención del cáncer de piel	Rosario3.com	Salud
2018-11-22 18:38:00-03	Últimos días para vacunarse contra el Sarampión y Rubéola	TiempoSur Diario Digital	Salud
2018-11-22 13:09:00-03	Ésta es la real diferencia que provoca tener una buena almohada en la cama	TN	Salud
2018-11-22 22:41:00-03	Descubren una región desconocida del cerebro humano	Tiempo de San Juan	Salud
2018-11-22 16:15:00-03	Estados Unidos y Canadá: piden no comer lechuga por una grave bacteria	La Pampa La Arena	Salud
2018-11-22 22:05:09-03	Usar antibióticos que no necesita sale costoso y es grave	El Universal	Salud
2018-11-22 18:00:20-03	Comprobaron que implantes mamarios de silicona aumentan riesgo de padecer tres principales enfermedades	Infobae.com	Salud
2018-11-22 12:51:00-03	Se detectó un caso de rabia en un murciélago	En Línea Noticias	Salud
2018-11-22 09:14:55-03	Atentos con las dietas de verano: Mentirosas y peligrosas	AIM Digital	Salud
2018-11-22 21:26:54-03	Lanzan una app que permite cargar la SUBE apoyando la tarjeta en el celular	Clarín.com	Ciencia y Tecnologia
2018-11-22 13:42:27-03	Los cambios en las notificaciones de WhatsApp que le pueden generar un dolor de cabeza a los usuarios	TN	Ciencia y Tecnologia
2018-11-22 15:22:52-03	"Italia: encontraron un Sol ""gemelo"" y creen que podría existir otro planeta Tierra"	Minutouno.com	Ciencia y Tecnologia
2018-11-22 09:14:58-03	El enigma del agua que intriga a los científicos: el planeta se está tragando los océanos	Nuevo Diario de Santiago del Estero	Ciencia y Tecnologia
2018-11-21 21:28:53-03	Aseguran que 500 mil usuarios Android fueron infectados a través de Google Play	Ambito.com	Ciencia y Tecnologia
2018-11-22 13:26:35-03	Así funciona la cámara más potente del mundo que retratará la Vía Láctea	Clarín.com	Ciencia y Tecnologia
2018-11-22 21:57:28-03	Esta será la nueva forma de agregar contactos en WhatsApp	Puente Libre La Noticia Digital	Ciencia y Tecnologia
2018-11-21 14:53:07-03	Google Maps capta a mujer caminando con 'brasier' en mano, frente a la policía [FOTOS]	LaRepública.pe	Ciencia y Tecnologia
2018-11-22 17:04:46-03	Los tenis de Nike, inspirados en PlayStation, que vas a querer	Parentesis	Ciencia y Tecnologia
